14:49:14,2025-12-09,original_20251209_144915_413573.jpg,0,0,0.0,0.0,0.0,
14:49:16,2025-12-09,original_20251209_144916_920878.jpg,0,0,0.0,0.0,0.0,
14:49:17,2025-12-09,original_20251209_144917_833722.jpg,0,0,0.0,0.0,0.0,
14:49:18,2025-12-09,original_20251209_144919_107031.jpg,0,0,0.0,0.0,0.0,
14:49:19,2025-12-09,original_20251209_144920_025009.jpg,0,0,0.0,0.0,0.0,
14:49:22,2025-12-09,original_20251209_144922_848732.jpg,3,0,19.6,19.7,39.2,
14:49:24,2025-12-09,original_20251209_144924_652452.jpg,3,1,19.8,20.0,39.8,
14:49:26,2025-12-09,original_20251209_144926_985220.jpg,0,0,0.0,0.0,0.0,
14:49:27,2025-12-09,original_20251209_144928_029131.jpg,3,0,19.4,19.5,38.9,
14:49:30,2025-12-09,original_20251209_144930_428329.jpg,0,0,0.0,0.0,0.0,
14:49:30,2025-12-09,original_20251209_144931_386892.jpg,3,0,19.7,19.9,39.6,
14:49:31,2025-12-09,original_20251209_144932_390929.jpg,3,0,19.2,19.6,38.8,
14:49:33,2025-12-09,original_20251209_144933_622618.jpg,0,0,0.0,0.0,0.0,
14:49:34,2025-12-09,original_20251209_144934_572994.jpg,3,0,18.9,19.5,38.4,DISTANCE OUT: 1-2: 18.9mm
14:49:36,2025-12-09,original_20251209_144936_636379.jpg,0,0,0.0,0.0,0.0,
14:49:37,2025-12-09,original_20251209_144937_585097.jpg,3,0,19.2,19.9,39.1,
14:49:39,2025-12-09,original_20251209_144939_377918.jpg,0,0,0.0,0.0,0.0,
14:49:39,2025-12-09,original_20251209_144940_375743.jpg,3,0,19.8,20.1,39.8,
14:49:42,2025-12-09,original_20251209_144942_425815.jpg,0,0,0.0,0.0,0.0,
14:49:43,2025-12-09,original_20251209_144944_035937.jpg,3,0,19.7,22.7,42.3,
14:49:44,2025-12-09,original_20251209_144945_107405.jpg,3,0,19.4,22.2,41.6,
14:49:45,2025-12-09,original_20251209_144946_072970.jpg,0,0,0.0,0.0,0.0,
14:49:47,2025-12-09,original_20251209_144947_909070.jpg,3,0,20.2,21.2,41.4,
14:49:48,2025-12-09,original_20251209_144948_982392.jpg,3,0,16.6,24.6,41.1,DISTANCE OUT: 1-2: 16.6mm | 2-3: 24.6mm
14:49:57,2025-12-09,original_20251209_144957_389410.jpg,0,0,0.0,0.0,0.0,
14:49:57,2025-12-09,original_20251209_144958_456234.jpg,3,0,21.1,21.9,42.9,
14:49:59,2025-12-09,original_20251209_144959_514315.jpg,3,0,20.2,22.3,42.5,
14:50:03,2025-12-09,original_20251209_145003_456159.jpg,0,0,0.0,0.0,0.0,
14:50:04,2025-12-09,original_20251209_145004_820941.jpg,4,0,0.0,0.0,0.0,
14:50:05,2025-12-09,original_20251209_145005_802944.jpg,3,0,19.6,20.2,39.7,
14:50:08,2025-12-09,original_20251209_145008_700062.jpg,0,0,0.0,0.0,0.0,
14:51:21,2025-12-09,original_20251209_145121_798802.jpg,2,0,0.0,0.0,0.0,
14:51:22,2025-12-09,original_20251209_145122_878780.jpg,3,0,21.9,26.4,48.3,DISTANCE OUT: 2-3: 26.4mm
14:51:23,2025-12-09,original_20251209_145123_777223.jpg,0,0,0.0,0.0,0.0,
14:51:24,2025-12-09,original_20251209_145124_822736.jpg,3,0,22.5,24.5,46.9,DISTANCE OUT: 2-3: 24.5mm
14:51:51,2025-12-09,original_20251209_145152_217114.jpg,0,0,0.0,0.0,0.0,
14:51:56,2025-12-09,original_20251209_145156_598630.jpg,3,0,21.9,26.8,48.7,DISTANCE OUT: 2-3: 26.8mm
14:51:58,2025-12-09,original_20251209_145159_182439.jpg,0,0,0.0,0.0,0.0,
14:52:00,2025-12-09,original_20251209_145200_429795.jpg,3,1,20.5,28.0,48.4,DISTANCE OUT: 2-3: 28.0mm
14:52:00,2025-12-09,original_20251209_145201_468788.jpg,3,0,22.2,25.7,47.9,DISTANCE OUT: 2-3: 25.7mm
14:52:02,2025-12-09,original_20251209_145202_563451.jpg,0,0,0.0,0.0,0.0,
14:52:03,2025-12-09,original_20251209_145203_636368.jpg,3,0,21.9,26.3,48.2,DISTANCE OUT: 2-3: 26.3mm
14:52:09,2025-12-09,original_20251209_145210_296611.jpg,0,0,0.0,0.0,0.0,
14:52:13,2025-12-09,original_20251209_145213_402414.jpg,3,0,19.8,23.2,43.0,DISTANCE OUT: 2-3: 23.2mm
14:52:14,2025-12-09,original_20251209_145214_522876.jpg,3,0,19.4,22.2,41.6,
14:52:16,2025-12-09,original_20251209_145216_670391.jpg,0,0,0.0,0.0,0.0,
14:52:17,2025-12-09,original_20251209_145217_676050.jpg,3,0,25.4,27.5,52.9,DISTANCE OUT: 1-2: 25.4mm | 2-3: 27.5mm
14:52:18,2025-12-09,original_20251209_145218_697452.jpg,3,0,23.6,25.5,49.1,DISTANCE OUT: 1-2: 23.6mm | 2-3: 25.5mm
14:52:20,2025-12-09,original_20251209_145220_777661.jpg,0,0,0.0,0.0,0.0,
14:52:21,2025-12-09,original_20251209_145221_891509.jpg,3,0,20.5,22.2,42.6,
14:52:23,2025-12-09,original_20251209_145224_177804.jpg,0,0,0.0,0.0,0.0,
14:52:28,2025-12-09,original_20251209_145229_362420.jpg,3,0,20.3,21.6,41.9,
14:52:30,2025-12-09,original_20251209_145231_003841.jpg,0,0,0.0,0.0,0.0,
14:52:32,2025-12-09,original_20251209_145232_691872.jpg,3,0,20.6,20.7,41.3,
14:52:33,2025-12-09,original_20251209_145233_595465.jpg,0,0,0.0,0.0,0.0,
14:52:39,2025-12-09,original_20251209_145240_196543.jpg,3,0,19.8,20.0,39.8,
14:52:40,2025-12-09,original_20251209_145241_171607.jpg,3,0,20.2,19.8,39.9,
14:52:41,2025-12-09,original_20251209_145242_126309.jpg,0,0,0.0,0.0,0.0,
14:52:42,2025-12-09,original_20251209_145243_154740.jpg,3,0,20.7,21.4,42.1,
14:52:43,2025-12-09,original_20251209_145244_102452.jpg,0,0,0.0,0.0,0.0,
14:52:44,2025-12-09,original_20251209_145245_116028.jpg,3,0,19.8,20.7,40.4,
14:52:45,2025-12-09,original_20251209_145246_048994.jpg,0,0,0.0,0.0,0.0,
14:52:46,2025-12-09,original_20251209_145247_039533.jpg,3,0,21.1,21.6,42.6,
14:52:47,2025-12-09,original_20251209_145247_939246.jpg,0,0,0.0,0.0,0.0,
14:52:48,2025-12-09,original_20251209_145248_929712.jpg,3,0,20.5,20.9,41.4,
14:52:49,2025-12-09,original_20251209_145249_883623.jpg,0,0,0.0,0.0,0.0,
14:52:50,2025-12-09,original_20251209_145250_799224.jpg,0,0,0.0,0.0,0.0,
14:53:03,2025-12-09,original_20251209_145303_458816.jpg,3,0,20.6,23.5,44.0,DISTANCE OUT: 2-3: 23.5mm
14:53:04,2025-12-09,original_20251209_145305_066743.jpg,0,0,0.0,0.0,0.0,
14:53:05,2025-12-09,original_20251209_145306_047733.jpg,3,0,20.3,21.5,41.7,
14:53:07,2025-12-09,original_20251209_145307_575570.jpg,0,0,0.0,0.0,0.0,
14:53:08,2025-12-09,original_20251209_145308_623890.jpg,3,0,19.9,22.0,41.9,
14:53:09,2025-12-09,original_20251209_145310_010687.jpg,0,0,0.0,0.0,0.0,
14:53:10,2025-12-09,original_20251209_145310_998719.jpg,3,0,19.3,21.4,40.7,
14:53:11,2025-12-09,original_20251209_145311_907242.jpg,0,0,0.0,0.0,0.0,
14:53:12,2025-12-09,original_20251209_145312_878008.jpg,3,0,19.0,20.8,39.8,
14:53:13,2025-12-09,original_20251209_145313_795369.jpg,0,0,0.0,0.0,0.0,
14:53:14,2025-12-09,original_20251209_145314_740915.jpg,3,0,19.2,21.4,40.5,
14:53:15,2025-12-09,original_20251209_145315_721081.jpg,3,0,19.4,21.0,40.3,
14:53:16,2025-12-09,original_20251209_145316_659190.jpg,0,0,0.0,0.0,0.0,
14:53:17,2025-12-09,original_20251209_145317_664906.jpg,3,0,19.7,21.3,40.9,
14:53:18,2025-12-09,original_20251209_145318_946324.jpg,0,0,0.0,0.0,0.0,
14:53:19,2025-12-09,original_20251209_145320_024069.jpg,3,0,19.4,21.2,40.6,
14:53:20,2025-12-09,original_20251209_145321_044669.jpg,3,0,19.7,22.0,41.5,
14:53:21,2025-12-09,original_20251209_145321_983898.jpg,0,0,0.0,0.0,0.0,
14:53:35,2025-12-09,original_20251209_145336_185994.jpg,3,0,20.7,22.8,43.5,
14:53:36,2025-12-09,original_20251209_145337_110838.jpg,0,0,0.0,0.0,0.0,
14:53:38,2025-12-09,original_20251209_145338_693126.jpg,3,0,19.8,21.9,41.7,
14:53:39,2025-12-09,original_20251209_145340_272575.jpg,0,0,0.0,0.0,0.0,
14:53:41,2025-12-09,original_20251209_145341_447294.jpg,3,0,19.6,21.3,40.8,
14:53:42,2025-12-09,original_20251209_145342_996863.jpg,0,0,0.0,0.0,0.0,
14:53:46,2025-12-09,original_20251209_145346_652225.jpg,3,0,19.6,21.7,41.1,
14:53:47,2025-12-09,original_20251209_145347_576033.jpg,0,0,0.0,0.0,0.0,
14:53:48,2025-12-09,original_20251209_145348_474050.jpg,0,0,0.0,0.0,0.0,
14:53:49,2025-12-09,original_20251209_145349_453664.jpg,3,0,19.7,22.3,42.0,
14:53:50,2025-12-09,original_20251209_145350_406246.jpg,0,0,0.0,0.0,0.0,
14:53:51,2025-12-09,original_20251209_145351_392671.jpg,0,0,0.0,0.0,0.0,
14:53:54,2025-12-09,original_20251209_145355_182067.jpg,3,0,20.2,20.4,40.6,
14:53:56,2025-12-09,original_20251209_145356_536803.jpg,0,0,0.0,0.0,0.0,
14:53:57,2025-12-09,original_20251209_145357_587819.jpg,3,0,20.8,21.1,41.9,
14:53:58,2025-12-09,original_20251209_145358_973560.jpg,0,0,0.0,0.0,0.0,
14:53:59,2025-12-09,original_20251209_145359_940433.jpg,3,0,20.2,20.3,40.5,
14:54:00,2025-12-09,original_20251209_145400_883333.jpg,0,0,0.0,0.0,0.0,
14:54:01,2025-12-09,original_20251209_145401_785198.jpg,0,0,0.0,0.0,0.0,
14:54:10,2025-12-09,original_20251209_145410_498581.jpg,0,0,0.0,0.0,0.0,
14:54:11,2025-12-09,original_20251209_145411_447667.jpg,0,0,0.0,0.0,0.0,
14:54:12,2025-12-09,original_20251209_145413_355825.jpg,0,0,0.0,0.0,0.0,
14:54:13,2025-12-09,original_20251209_145414_339612.jpg,3,0,20.2,22.9,43.0,
14:54:15,2025-12-09,original_20251209_145415_672707.jpg,0,0,0.0,0.0,0.0,
14:54:16,2025-12-09,original_20251209_145416_827433.jpg,3,0,19.7,22.1,41.7,
14:54:17,2025-12-09,original_20251209_145417_809399.jpg,3,0,20.0,21.9,41.8,
14:54:18,2025-12-09,original_20251209_145418_728417.jpg,0,0,0.0,0.0,0.0,
14:54:19,2025-12-09,original_20251209_145419_663429.jpg,0,0,0.0,0.0,0.0,
14:54:23,2025-12-09,original_20251209_145423_990195.jpg,0,0,0.0,0.0,0.0,
14:54:24,2025-12-09,original_20251209_145424_910018.jpg,0,0,0.0,0.0,0.0,
14:54:25,2025-12-09,original_20251209_145425_859522.jpg,0,0,0.0,0.0,0.0,
14:54:26,2025-12-09,original_20251209_145426_764102.jpg,0,0,0.0,0.0,0.0,
14:54:29,2025-12-09,original_20251209_145430_044576.jpg,3,0,19.9,23.2,43.0,DISTANCE OUT: 2-3: 23.2mm
14:54:31,2025-12-09,original_20251209_145431_994130.jpg,0,0,0.0,0.0,0.0,
14:54:32,2025-12-09,original_20251209_145432_979466.jpg,3,0,20.5,22.0,42.4,
14:54:33,2025-12-09,original_20251209_145433_946765.jpg,3,0,20.1,22.5,42.5,
14:54:34,2025-12-09,original_20251209_145434_850148.jpg,0,0,0.0,0.0,0.0,
14:55:04,2025-12-09,original_20251209_145505_057023.jpg,0,0,0.0,0.0,0.0,
14:55:05,2025-12-09,original_20251209_145506_003085.jpg,0,0,0.0,0.0,0.0,
14:55:06,2025-12-09,original_20251209_145506_918027.jpg,0,0,0.0,0.0,0.0,
14:55:09,2025-12-09,original_20251209_145509_832605.jpg,3,0,19.5,21.3,40.7,
14:55:11,2025-12-09,original_20251209_145512_004684.jpg,3,0,19.8,22.5,42.1,
14:55:14,2025-12-09,original_20251209_145514_564363.jpg,3,0,20.1,20.7,40.7,
14:55:16,2025-12-09,original_20251209_145516_446173.jpg,0,0,0.0,0.0,0.0,
14:55:17,2025-12-09,original_20251209_145517_433256.jpg,3,0,19.2,21.1,40.2,
14:55:18,2025-12-09,original_20251209_145519_042087.jpg,0,0,0.0,0.0,0.0,
